chr	start	end	strand	pvalue	qvalue	meth.diff
chr1	201446001	201447000	*	1	0	-11.8131868131868
chr1	202008001	202009000	*	1	0	10.4645859125562
chr1	202009001	202010000	*	1	0	14.2783857729138
chr1	202040001	202041000	*	1	0	18.3349209373214
chr1	202161001	202162000	*	1	0	17.1309153131925
chr1	202163001	202164000	*	1	0	15.7657657657658
chr1	202600001	202601000	*	1	0	-12.3915987207929
chr1	202644001	202645000	*	1	0	17.5901849478118
chr1	203442001	203443000	*	1	0	10.4426705370102
chr1	203556001	203557000	*	1	0	-16.2126245847176
chr1	203592001	203593000	*	1	0	-12.2045733578883
chr1	204072001	204073000	*	1	0	-12.5
chr1	204196001	204197000	*	1	0	12.7489177489177
chr1	204245001	204246000	*	1	0	-13.7090310878643
chr1	204269001	204270000	*	1	0	15.499407816818
chr1	204972001	204973000	*	1	0	13.9421863165867
chr1	205045001	205046000	*	1	0	-12.8260869565217
chr1	205073001	205074000	*	1	0	-23.5264641403069
chr1	205294001	205295000	*	1	0	-13.390092879257
chr1	205442001	205443000	*	1	0	-15.8488927485888
chr1	205625001	205626000	*	1	0	-13.1201720156088
chr1	205965001	205966000	*	1	0	11.4273404632774
chr1	206691001	206692000	*	1	0	12.244005994006
chr1	206704001	206705000	*	1	0	11.3661814109742
chr1	207827001	207828000	*	1	0	-11.8640102447914
chr1	208217001	208218000	*	1	0	10.7184430412042
chr1	208219001	208220000	*	1	0	10.7457712698813
chr1	209232001	209233000	*	1	0	11.2222222222222
chr1	209623001	209624000	*	1	0	-18.6685289928227
chr1	209879001	209880000	*	1	0	-18.6952222749565
chr1	211614001	211615000	*	1	0	-11.8622848200313
chr1	211630001	211631000	*	1	0	10.4581543667838
chr1	212459001	212460000	*	1	0	11.4685314685315
chr1	212513001	212514000	*	1	0	23.4291611381395
chr1	213418001	213419000	*	1	0	-10.7658080439392
chr1	214364001	214365000	*	1	0	-15.5171861485729
chr1	215060001	215061000	*	1	0	21.9227313566936
chr1	216120001	216121000	*	1	0	22.6302573760201
chr1	217045001	217046000	*	1	0	-11.5247936143459
chr1	220653001	220654000	*	1	0	-12.1843977735698
chr1	224733001	224734000	*	1	0	26.4231354642314
chr1	224852001	224853000	*	1	0	-18.3054287163876
chr1	225343001	225344000	*	1	0	10.7142857142857
chr1	225473001	225474000	*	1	0	13.4117988956699
chr1	225654001	225655000	*	1	0	-13.6661856536793
chr1	225962001	225963000	*	1	0	-18.9347701697501
chr1	226696001	226697000	*	1	0	-16.0953177257525
chr1	227447001	227448000	*	1	0	21.7160082063978
chr1	227561001	227562000	*	1	0	13.6323594185876
chr1	227604001	227605000	*	1	0	-19.6312162413857
chr1	227896001	227897000	*	1	0	-10.1416250122513
chr1	228073001	228074000	*	1	0	23.6769906109011
chr1	228101001	228102000	*	1	0	-11.8366129994037
chr1	228130001	228131000	*	1	0	10.9006072227549
chr1	228149001	228150000	*	1	0	10.5838443081845
chr1	228156001	228157000	*	1	0	14.4987593686849
chr1	228166001	228167000	*	1	0	-17.9308336366946
chr1	228470001	228471000	*	1	0	10.3863188976378
chr1	229147001	229148000	*	1	0	17.6570291708653
chr1	230322001	230323000	*	1	0	-27.063024257538
chr1	230332001	230333000	*	1	0	31.8236295969217
chr1	230333001	230334000	*	1	0	18.3028373052126
chr1	230381001	230382000	*	1	0	12.8030762684485
chr1	230517001	230518000	*	1	0	-13.0888719124013
chr1	230839001	230840000	*	1	0	-17.3998136067102
chr1	230881001	230882000	*	1	0	17.4978436446326
chr1	231629001	231630000	*	1	0	16.5489625045504
chr1	232445001	232446000	*	1	0	-10.0639023885844
chr1	232591001	232592000	*	1	0	13.638277596791
chr1	233515001	233516000	*	1	0	15.7740891533563
chr1	234231001	234232000	*	1	0	12.0910075839653
chr1	234293001	234294000	*	1	0	-13.9500905850038
chr1	234356001	234357000	*	1	0	-25.9462387433137
chr1	235073001	235074000	*	1	0	-11.6580310880829
chr1	236110001	236111000	*	1	0	22.2511331206983
chr1	236282001	236283000	*	0.999999952442374	0	20.7710613993337
chr1	236700001	236701000	*	1	0	21.3394062078273
chr1	237058001	237059000	*	1	0	-19.3650793650794
chr1	237092001	237093000	*	1	0	-10.4787555376561
chr1	237093001	237094000	*	1	0	-21.0565476190476
chr1	239767001	239768000	*	1	0	-18.2738183679197
chr1	239879001	239880000	*	1	0	-15.1191286589517
chr1	243474001	243475000	*	1	0	-14.5791632819565
chr1	243916001	243917000	*	1	0	-13.9784946236559
chr1	244054001	244055000	*	1	0	-12.7121596734856
chr1	244269001	244270000	*	1	0	-10.3632478632479
chr1	244833001	244834000	*	1	0	11.349187661879
chr1	245590001	245591000	*	1	0	-17.3632089481958
chr1	246450001	246451000	*	1	0	18.1364506426032
chr1	246785001	246786000	*	1	0	15.875148300649
chr1	247530001	247531000	*	1	0	-12.4605572652339
chr1	247531001	247532000	*	1	0	-21.6067774166366
chr1	248737001	248738000	*	1	0	24.5153272576636
chr1	248742001	248743000	*	1	0	-23.7301887813058
chr2	692001	693000	*	1	0	15.1666666666667
chr2	777001	778000	*	1	0	10.612797476463
chr2	862001	863000	*	1	0	-16.549245147376
chr2	885001	886000	*	1	0	18.604059530083
chr2	1225001	1226000	*	1	0	14.4424144828533
chr2	1438001	1439000	*	1	0	-11.4783164748285
chr2	1477001	1478000	*	1	0	12.1561397799453
chr2	1625001	1626000	*	1	0	-18.1304174373481
chr2	1811001	1812000	*	1	0	10.8633714964756
chr2	1816001	1817000	*	1	0	-12.3732833524233
chr2	1824001	1825000	*	1	0	-17.7443609022556
chr2	1863001	1864000	*	0.999999896350558	0	-11.3976392752425
chr2	1969001	1970000	*	1	0	-25.767037740972
chr2	1988001	1989000	*	1	0	-15.5883116401528
chr2	2109001	2110000	*	1	0	-21.7783857729138
chr2	2324001	2325000	*	1	0	-16.5720182372461
chr2	2331001	2332000	*	1	0	-20.2145045965271
chr2	2560001	2561000	*	1	0	-16.3530619226822
chr2	2663001	2664000	*	1	0	-16.1214953271028
chr2	2787001	2788000	*	1	0	17.3271528255461
chr2	3040001	3041000	*	1	0	12.5671321160043
chr2	3348001	3349000	*	1	0	-27.2317794418584
chr2	3365001	3366000	*	1	0	-22.6574500768049
chr2	3366001	3367000	*	1	0	-22.4576271186441
chr2	3463001	3464000	*	1	0	-20.1151151151151
chr2	3465001	3466000	*	1	0	-16.3531870428422
chr2	3528001	3529000	*	1	0	-14.0637583892617
chr2	3585001	3586000	*	1	0	10.6107771575784
chr2	3611001	3612000	*	1	0	10.8875642846025
chr2	3652001	3653000	*	1	0	-22.1782623356187
chr2	3778001	3779000	*	1	0	16.5898617511521
chr2	5982001	5983000	*	1	0	18.0260947693269
chr2	6773001	6774000	*	1	0	14.7030525671302
chr2	6864001	6865000	*	1	0	19.8543880362062
chr2	7008001	7009000	*	1	0	11.6702741702742
chr2	7034001	7035000	*	1	0	-13.7479762547221
chr2	7378001	7379000	*	1	0	-30
chr2	8457001	8458000	*	1	0	13.9876558613712
chr2	8477001	8478000	*	1	0	12.3822530377841
chr2	8488001	8489000	*	1	0	12.100421477002
chr2	8538001	8539000	*	1	0	10.9184324895033
chr2	8544001	8545000	*	1	0	13.3183856502242
chr2	8584001	8585000	*	1	0	10.3176362542357
chr2	9212001	9213000	*	1	0	-22.4683478621835
chr2	9415001	9416000	*	1	0	-15.4500412881916
chr2	9884001	9885000	*	1	0	-15.5624036979969
chr2	9945001	9946000	*	1	0	-10.7287449392713
chr2	10042001	10043000	*	1	0	-12.8652548195449
chr2	10057001	10058000	*	1	0	-13.0797773654917
chr2	10091001	10092000	*	1	0	10.0138934761693
chr2	10196001	10197000	*	1	0	25.270515295081
chr2	10283001	10284000	*	1	0	18.2079715451407
chr2	10307001	10308000	*	1	0	11.1785329018339
chr2	10331001	10332000	*	1	0	21.2389492296034
chr2	10401001	10402000	*	1	0	17.033918312741
chr2	10813001	10814000	*	1	0	-33.2839667071473
chr2	11027001	11028000	*	1	0	13.2299425228718
chr2	11124001	11125000	*	1	0	21.2535385704176
chr2	11132001	11133000	*	1	0	30.2674650698603
chr2	11154001	11155000	*	1	0	14.7708073674006
chr2	11406001	11407000	*	1	0	-10.5017006802721
chr2	11430001	11431000	*	1	0	-15.8193636674649
chr2	11677001	11678000	*	1	0	13.4785904419412
chr2	11726001	11727000	*	1	0	-16.6023166023166
chr2	11763001	11764000	*	1	0	-11.8798043326345
chr2	11850001	11851000	*	1	0	-14.4428995347213
chr2	11865001	11866000	*	1	0	12.1676806400533
chr2	11914001	11915000	*	1	0	-10.4440105579058
chr2	12715001	12716000	*	1	0	-18.1140350877193
chr2	12767001	12768000	*	1	0	-29.2463768115942
chr2	14362001	14363000	*	1	0	-59.2307692307692
chr2	14507001	14508000	*	1	0	-18.3457526080477
chr2	15692001	15693000	*	1	0	10.0790932523569
chr2	15771001	15772000	*	1	0	-27.3301737756714
chr2	16014001	16015000	*	1	0	-17.9450757575758
chr2	16180001	16181000	*	0.999999928663561	0	-10.672514619883
chr2	16220001	16221000	*	1	0	10.5383211678832
chr2	19246001	19247000	*	1	0	16.9612598843777
chr2	20208001	20209000	*	1	0	15.9283819628647
chr2	23402001	23403000	*	1	0	25.5407271053843
chr2	23636001	23637000	*	1	0	14.9930688246975
chr2	23656001	23657000	*	1	0	-15.325633598305
chr2	23939001	23940000	*	1	0	13.975988700565
chr2	24341001	24342000	*	1	0	-10.6227106227106
chr2	24403001	24404000	*	1	0	22.7546090900128
chr2	24997001	24998000	*	1	0	-10.6926406926407
chr2	25110001	25111000	*	1	0	11.5800865800866
chr2	25257001	25258000	*	0.999999946828958	0	14.8780487804878
chr2	25373001	25374000	*	1	0	10.4024354024354
chr2	26184001	26185000	*	1	0	11.4575817592251
chr2	26298001	26299000	*	1	0	14.4617306649695
chr2	26710001	26711000	*	1	0	-11.004742145821
chr2	26724001	26725000	*	1	0	10.1131390756751
chr2	26912001	26913000	*	1	0	-11.3277511961722
chr2	27049001	27050000	*	1	0	11.7148858674282
chr2	27488001	27489000	*	1	0	-14.0250312891114
chr2	28395001	28396000	*	1	0	-24.059745677185
chr2	28621001	28622000	*	1	0	14.2771612461779
chr2	28900001	28901000	*	1	0	-10.4678362573099
chr2	29053001	29054000	*	1	0	16.0618279569892
chr2	30015001	30016000	*	0.999999917627776	0	10.6419987349779
chr2	30115001	30116000	*	1	0	-17.4404761904762
chr2	31254001	31255000	*	1	0	-18.2041820418204
chr2	31303001	31304000	*	1	0	-12.235609103079
chr2	32628001	32629000	*	1	0	16.6642999147969
chr2	33148001	33149000	*	1	0	12.5544267053701
chr2	34981001	34982000	*	0.999999924804791	0	12.6840633737185
chr2	37924001	37925000	*	1	0	-36.5656855332794
chr2	38959001	38960000	*	1	0	-18.0988184747583
chr2	38961001	38962000	*	1	0	-23.48797668205
chr2	41684001	41685000	*	1	0	13.6363636363636
chr2	41878001	41879000	*	1	0	15.8260869565217
chr2	42805001	42806000	*	1	0	-21.9364996064025
chr2	43039001	43040000	*	1	0	28.1619047619048
chr2	43203001	43204000	*	1	0	-13.7423481669991
chr2	43218001	43219000	*	1	0	22.6270913770914
chr2	43255001	43256000	*	1	0	15.8033826638478
chr2	44981001	44982000	*	1	0	-13.9941690962099
chr2	45002001	45003000	*	1	0	17.5727622185612
chr2	45003001	45004000	*	1	0	16.0930907172996
chr2	45004001	45005000	*	1	0	15.9663865546218
chr2	45070001	45071000	*	1	0	10.9724742891712
chr2	45258001	45259000	*	1	0	14.131100321671
chr2	45293001	45294000	*	1	0	12.6089552238806
chr2	45905001	45906000	*	1	0	-15.6243093922652
chr2	46335001	46336000	*	1	0	11.0457012910798
chr2	46351001	46352000	*	1	0	24.1325158777989
chr2	46680001	46681000	*	0.999999946828958	0	14.2561393489435
chr2	46801001	46802000	*	1	0	-11.4679030365473
chr2	47650001	47651000	*	1	0	-13.5519548390959
chr2	47686001	47687000	*	1	0	-11.034604519774
chr2	48112001	48113000	*	1	0	28.7481364405735
chr2	49628001	49629000	*	1	0	27.9044724688315
chr2	50110001	50111000	*	1	0	-13.2060123784262
chr2	53587001	53588000	*	1	0	-25.005504991192
chr2	54290001	54291000	*	1	0	-18.7960062445638
chr2	54959001	54960000	*	1	0	10.8075579748907
chr2	56372001	56373000	*	1	0	-10.9441802166858
chr2	59733001	59734000	*	1	0	-11.1038765902034
chr2	60582001	60583000	*	1	0	18.4594816947758
chr2	61793001	61794000	*	1	0	-10.273008554268
chr2	62434001	62435000	*	1	0	-23.1707317073171
chr2	62475001	62476000	*	1	0	-11.5747805790257
chr2	63059001	63060000	*	1	0	11.8286183241674
chr2	63657001	63658000	*	1	0	-14.1914191419142
chr2	63856001	63857000	*	1	0	19.8476096841588
chr2	65081001	65082000	*	1	0	15.2560137457045
chr2	65292001	65293000	*	1	0	-10.4160376137687
chr2	65393001	65394000	*	1	0	-22.8900744253441
chr2	66439001	66440000	*	1	0	13.7651821862348
chr2	66444001	66445000	*	1	0	25.7705629220166
chr2	66445001	66446000	*	1	0	10.8235387703768
chr2	66446001	66447000	*	1	0	15.8457640517878
chr2	68775001	68776000	*	1	0	10.1488893820485
chr2	69395001	69396000	*	1	0	-14.9661883555995
chr2	69740001	69741000	*	1	0	18.1867897120397
chr2	70081001	70082000	*	1	0	-20.4724409448819
chr2	71605001	71606000	*	1	0	12.5531914893617
chr2	71685001	71686000	*	1	0	-19.9328055964654
chr2	71893001	71894000	*	1	0	-14.7359154929578
chr2	71939001	71940000	*	1	0	-18.4397163120567
chr2	72036001	72037000	*	1	0	12.4896437448219
chr2	72914001	72915000	*	1	0	14.5126835781041
chr2	74010001	74011000	*	1	0	-11.2544294826364
chr2	74380001	74381000	*	1	0	-10.8622244078354
chr2	75056001	75057000	*	1	0	16.5175909361956
chr2	80323001	80324000	*	1	0	10.4204050243527
chr2	85309001	85310000	*	0.99999989103179	0	10.1484480431849
chr2	85611001	85612000	*	1	0	15.2173913043478
chr2	85773001	85774000	*	1	0	-12.3276011811707
chr2	86018001	86019000	*	1	0	-12.8832274794578
chr2	86199001	86200000	*	1	0	12.3327464678582
chr2	86622001	86623000	*	1	0	13.872624037971
chr2	88829001	88830000	*	1	0	-15.4292929292929
chr2	91749001	91750000	*	1	0	-11.3869703192085
chr2	94916001	94917000	*	1	0	-18.4167215273206
chr2	95076001	95077000	*	1	0	-31.4523280539319
chr2	95312001	95313000	*	1	0	-10.4272663962967
chr2	95347001	95348000	*	1	0	16.2742232974825
chr2	95389001	95390000	*	1	0	11.3194492492908
chr2	96144001	96145000	*	1	0	10.5450509625083
chr2	96164001	96165000	*	1	0	11.3896550421279
chr2	96508001	96509000	*	1	0	12.8002432350258
chr2	96771001	96772000	*	1	0	-22.2020348837209
chr2	96809001	96810000	*	1	0	14.8888888888889
chr2	96867001	96868000	*	1	0	-29.907494332883
chr2	97713001	97714000	*	1	0	12.287104622871
chr2	97724001	97725000	*	1	0	-13.5994495059073
chr2	98490001	98491000	*	1	0	-13.4146341463415
chr2	98539001	98540000	*	1	0	-20.1033750236721
chr2	98932001	98933000	*	1	0	-20.8626347866854
chr2	99594001	99595000	*	1	0	15.4238910754175
chr2	99743001	99744000	*	1	0	-10.4345270170969
chr2	99898001	99899000	*	0.999999953952527	0	10.113188976378
chr2	100001001	100002000	*	1	0	12.0593827702209
chr2	100426001	100427000	*	1	0	-16.6411077331468
chr2	100640001	100641000	*	1	0	11.1111111111111
chr2	101617001	101618000	*	1	0	10.061553030303
chr2	104215001	104216000	*	1	0	20.1149425287356
chr2	104521001	104522000	*	1	0	27.3166891587944
chr2	104789001	104790000	*	1	0	-12.9975225103629
chr2	104835001	104836000	*	1	0	-12.0526471458148
chr2	105081001	105082000	*	1	0	14.6979116849992
chr2	105893001	105894000	*	1	0	-13.9020705589621
chr2	107132001	107133000	*	1	0	-16.2458422548109
chr2	107753001	107754000	*	1	0	-12.5913490025676
chr2	108912001	108913000	*	1	0	21.7434210526316
chr2	109272001	109273000	*	1	0	-11.033585556883
chr2	109512001	109513000	*	1	0	-12.5305193461618
chr2	110116001	110117000	*	1	0	14.1705016106765
chr2	110806001	110807000	*	1	0	14.6262368891559
chr2	110861001	110862000	*	1	0	14.4654088050314
chr2	111925001	111926000	*	1	0	10.3205128205128
chr2	112432001	112433000	*	1	0	16.1396247240618
chr2	112491001	112492000	*	1	0	-21.4285714285714
chr2	113198001	113199000	*	1	0	-34.0634064539521
chr2	113235001	113236000	*	1	0	-22.4771839625833
chr2	113236001	113237000	*	1	0	-12.7313278190471
chr2	113604001	113605000	*	1	0	-16.6715344456208
chr2	114548001	114549000	*	1	0	-12.3321123321123
chr2	114661001	114662000	*	1	0	10.8408635095432
chr2	115523001	115524000	*	1	0	-27.7260273972603
chr2	115935001	115936000	*	1	0	12.1967963386728
chr2	117055001	117056000	*	1	0	12.0353662937568
chr2	117283001	117284000	*	1	0	-10.8918406072106
chr2	117803001	117804000	*	1	0	19.314479638009
chr2	117860001	117861000	*	1	0	-12.231570928685
chr2	118844001	118845000	*	1	0	10.920177383592
chr2	118937001	118938000	*	1	0	22.8395061728395
chr2	119155001	119156000	*	1	0	14.9893076717455
chr2	119779001	119780000	*	1	0	-17.1428571428571
chr2	120313001	120314000	*	1	0	-20.5522889876826
chr2	120399001	120400000	*	1	0	13.0693778832803
chr2	120422001	120423000	*	1	0	15.6981502700933
chr2	120564001	120565000	*	1	0	-12.996632996633
chr2	120566001	120567000	*	1	0	15
chr2	120614001	120615000	*	1	0	-22.1494261563201
chr2	120722001	120723000	*	1	0	-15.2128239047545
chr2	120861001	120862000	*	1	0	14.2294176706827
chr2	120912001	120913000	*	1	0	-11.4069776036662
chr2	121077001	121078000	*	1	0	12.8918575063613
chr2	121123001	121124000	*	1	0	-20.4545454545455
chr2	121148001	121149000	*	1	0	11.0304162648666
chr2	123245001	123246000	*	0.999999952442374	0	13.1153184165232
chr2	124388001	124389000	*	1	0	12.6599326599327
chr2	124529001	124530000	*	1	0	12.0330767037354
chr2	126657001	126658000	*	1	0	10.5006105006105
chr2	127137001	127138000	*	1	0	10.0623167155425
chr2	127400001	127401000	*	1	0	-15.6650357303805
chr2	127609001	127610000	*	1	0	10.0935174237582
chr2	127647001	127648000	*	1	0	12.8111888111888
chr2	127674001	127675000	*	1	0	21.6692071486955
chr2	127893001	127894000	*	1	0	-22.7411477411477
chr2	128218001	128219000	*	1	0	10.5226887192536
chr2	128292001	128293000	*	1	0	-17.4276743908136
chr2	128305001	128306000	*	1	0	-15.921571464747
chr2	128319001	128320000	*	1	0	-34.0016522098306
chr2	128486001	128487000	*	1	0	-14.0313916187179
chr2	128608001	128609000	*	1	0	-17.0345633661713
chr2	128624001	128625000	*	1	0	-11.7153238942488
chr2	129723001	129724000	*	1	0	17.1713917525773
chr2	129948001	129949000	*	1	0	12.5
chr2	130145001	130146000	*	1	0	-10.7977944088065
chr2	130844001	130845000	*	1	0	13.1397881397881
chr2	130916001	130917000	*	1	0	25.6363859717855
chr2	130992001	130993000	*	1	0	10.1528477499787
chr2	131046001	131047000	*	1	0	-18.9556769884639
chr2	131104001	131105000	*	1	0	16.2081833933093
chr2	131681001	131682000	*	1	0	12.9501915708812
chr2	131682001	131683000	*	1	0	20.6797764180173
chr2	131829001	131830000	*	1	0	-15.4735670366923
chr2	131830001	131831000	*	1	0	-23.745276024581
chr2	132256001	132257000	*	1	0	13.4946853847771
chr2	132489001	132490000	*	1	0	10.1184954722436
chr2	132646001	132647000	*	1	0	23.5459068294889
chr2	134681001	134682000	*	1	0	10.2632214440956
chr2	136244001	136245000	*	1	0	-15.0817610062893
chr2	139411001	139412000	*	1	0	15.1354620222545
chr2	143439001	143440000	*	1	0	-12.4884054304747
chr2	148927001	148928000	*	1	0	15.2341614529551
chr2	149003001	149004000	*	1	0	-19.1026015784858
chr2	149180001	149181000	*	1	0	11.078167115903
chr2	149552001	149553000	*	1	0	11.1111111111111
chr2	152251001	152252000	*	1	0	15.920987654321
chr2	152287001	152288000	*	1	0	20.9525793159352
chr2	152822001	152823000	*	1	0	10.6368364242959
chr2	153461001	153462000	*	1	0	16.4592372687828
chr2	156329001	156330000	*	1	0	12.6669765539421
chr2	158867001	158868000	*	1	0	11.7089485276124
chr2	158893001	158894000	*	1	0	-19.7583511016347
chr2	159228001	159229000	*	1	0	-11.1288945795988
chr2	159862001	159863000	*	1	0	-10.9741248097412
chr2	160063001	160064000	*	1	0	17.5247455247455
chr2	160648001	160649000	*	1	0	-14.1470649258835
chr2	161048001	161049000	*	1	0	-19.8624140087555
chr2	161419001	161420000	*	1	0	15.6595510091575
chr2	161981001	161982000	*	1	0	-16.6303191489362
chr2	168181001	168182000	*	1	0	-19.162188568637
chr2	172253001	172254000	*	1	0	33.7961271465108
chr2	172538001	172539000	*	1	0	-17.7240884224076
chr2	174047001	174048000	*	1	0	10.9932901988977
chr2	174344001	174345000	*	1	0	-10.4327238207174
chr2	174438001	174439000	*	1	0	11.6959064327485
chr2	174485001	174486000	*	1	0	13.1818181818182
chr2	177226001	177227000	*	1	0	-18.0747922437673
chr2	178592001	178593000	*	1	0	-19.022623013336
chr2	179196001	179197000	*	1	0	-15.4693049213597
chr2	179849001	179850000	*	1	0	-16.4478812358277
chr2	180075001	180076000	*	1	0	-25.0974831619993
chr2	184328001	184329000	*	1	0	10.2621780949426
chr2	188184001	188185000	*	1	0	11.0209928671128
chr2	196515001	196516000	*	1	0	-15.4793639121243
chr2	198214001	198215000	*	1	0	-13.2310114128296
chr2	200087001	200088000	*	1	0	-11.5803774907965
chr2	201261001	201262000	*	1	0	15.5812791472352
chr2	201805001	201806000	*	0.999999896350558	0	-11.3935574229692
chr2	201923001	201924000	*	1	0	-17.2640212392737
chr2	202032001	202033000	*	1	0	17.5961538461539
chr2	202637001	202638000	*	1	0	-13.2013399931797
chr2	204145001	204146000	*	0.999999911027829	0	20.6493506493507
chr2	205140001	205141000	*	1	0	24.2144808743169
chr2	207255001	207256000	*	1	0	-16.4195947007383
chr2	208360001	208361000	*	1	0	31.4285714285714
chr2	212029001	212030000	*	1	0	18.5360943341961
chr2	214422001	214423000	*	1	0	-15.1408450704225
chr2	216668001	216669000	*	1	0	11.9318181818182
chr2	217978001	217979000	*	1	0	-10.1226405025549
chr2	218002001	218003000	*	1	0	16.7323610563658
chr2	218879001	218880000	*	1	0	17.2018140332157
chr2	218892001	218893000	*	1	0	-13.0901420683665
chr2	219453001	219454000	*	1	0	-10.5475040257649
chr2	219467001	219468000	*	1	0	-18.2783543007324
chr2	219514001	219515000	*	1	0	15.8320928083774
chr2	219532001	219533000	*	1	0	-25.4694379857668
chr2	219699001	219700000	*	1	0	19.8759689922481
chr2	220687001	220688000	*	1	0	29.7865662272442
chr2	224922001	224923000	*	1	0	10.9451043338684
chr2	227320001	227321000	*	1	0	12.6133707339878
chr2	230659001	230660000	*	1	0	30.0911854103344
